config,path,solver,ode_steps,tau,seed,n_steps,elbo,kl,elbo_mc_stderr,ms_per_step,cumulative_train_s
Straight-Through (tau=0.5),,,,0.5,2,200,-0.7849215865135193,0.7849215865135193,0.03971100598573685,3.2681093749124557,0.6536218749824911
Straight-Through (tau=0.5),,,,0.5,2,400,-0.2395419478416443,0.2395419478416443,0.007547418121248484,3.262926457391586,1.3051705829566345
Straight-Through (tau=0.5),,,,0.5,2,800,-0.18680858612060547,0.18680858612060547,0.00595983536913991,3.264793801208725,2.61183504096698
Straight-Through (tau=0.5),,,,0.5,2,1600,-0.10963157564401627,0.10963157564401627,0.004417272750288248,3.2520449475123314,5.20327191601973
Straight-Through (tau=0.5),,,,0.5,2,3200,-0.10286691784858704,0.10286691784858704,0.00450356537476182,3.250330039045366,10.401056124945171
Straight-Through (tau=0.5),,,,0.5,1,200,-0.7055622339248657,0.7055622339248657,0.04198778048157692,3.208936874871142,0.6417873749742284
Straight-Through (tau=0.5),,,,0.5,1,400,-0.16703541576862335,0.16703541576862335,0.005006286781281233,3.216448332532309,1.2865793330129236
Straight-Through (tau=0.5),,,,0.5,1,800,-0.11601872742176056,0.11601872742176056,0.004448386374861002,3.2147727599658538,2.571818207972683
Straight-Through (tau=0.5),,,,0.5,1,1600,-0.1130332425236702,0.1130332425236702,0.004411652218550444,3.270265573155484,5.232424917048775
Straight-Through (tau=0.5),,,,0.5,1,3200,-0.11029887944459915,0.11029887944459915,0.004647823516279459,3.280277630328783,10.496888417052105
Straight-Through (tau=0.5),,,,0.5,3,200,-1.0122953653335571,1.0122953653335571,0.03207257390022278,3.061315420200117,0.6122630840400234
Straight-Through (tau=0.5),,,,0.5,3,400,-0.3479515016078949,0.3479515016078949,0.008823948912322521,3.072005312424153,1.2288021249696612
Straight-Through (tau=0.5),,,,0.5,3,800,-0.12758366763591766,0.12758366763591766,0.003913172520697117,3.06840999997803,2.454727999982424
Straight-Through (tau=0.5),,,,0.5,3,1600,-0.06614643335342407,0.06614643335342407,0.0036336190532892942,3.054588385639363,4.887341417022981
Straight-Through (tau=0.5),,,,0.5,3,3200,-0.05354157090187073,0.05354157090187073,0.002951943315565586,3.0584665234346176,9.787092874990776
Straight-Through (tau=0.1),,,,0.1,1,200,-0.7930952310562134,0.7930952310562134,0.046082742512226105,3.254215624765493,0.6508431249530986
Straight-Through (tau=0.1),,,,0.1,1,400,-0.17322494089603424,0.17322494089603424,0.005047078710049391,3.2450784373213537,1.2980313749285415
Straight-Through (tau=0.1),,,,0.1,1,800,-0.12222085148096085,0.12222085148096085,0.004574930761009455,3.2687296874064486,2.614983749925159
Straight-Through (tau=0.1),,,,0.1,1,1600,-0.10497085750102997,0.10497085750102997,0.004275452811270952,3.2683284893573727,5.229325582971796
Straight-Through (tau=0.1),,,,0.1,1,3200,-0.10249526053667068,0.10249526053667068,0.004283237271010876,3.2192133334319806,10.301482666982338
Straight-Through (tau=0.1),,,,0.1,3,200,-1.2111870050430298,1.2111870050430298,0.03565416485071182,3.1504472898086533,0.6300894579617307
Straight-Through (tau=0.1),,,,0.1,3,400,-0.2420024871826172,0.2420024871826172,0.007993143051862717,3.2979758325382136,1.3191903330152854
Straight-Through (tau=0.1),,,,0.1,3,800,-0.0849405974149704,0.0849405974149704,0.003945264033973217,3.28336041624425,2.6266883329954
Straight-Through (tau=0.1),,,,0.1,3,1600,-0.044394321739673615,0.044394321739673615,0.0029449271969497204,3.2244309112866176,5.159089458058588
Straight-Through (tau=0.1),,,,0.1,3,3200,-0.04184781014919281,0.04184781014919281,0.002306072972714901,3.240349518127914,10.369118458009325
Straight-Through (tau=0.1),,,,0.1,2,200,-0.8693509101867676,0.8693509101867676,0.04486636072397232,3.0296416650526226,0.6059283330105245
Straight-Through (tau=0.1),,,,0.1,2,400,-0.1489575207233429,0.1489575207233429,0.0064415098167955875,3.0233476022840478,1.209339040913619
Straight-Through (tau=0.1),,,,0.1,2,800,-0.07385912537574768,0.07385912537574768,0.0032839826308190823,3.0388952074281406,2.4311161659425125
Straight-Through (tau=0.1),,,,0.1,2,1600,-0.06225039064884186,0.06225039064884186,0.003015414346009493,3.077179244355648,4.9234867909690365
Straight-Through (tau=0.1),,,,0.1,2,3200,-0.0605582520365715,0.0605582520365715,0.0038763112388551235,3.061918945313664,9.798140625003725
ODE linear euler (steps=4),linear,euler,4.0,,3,200,-0.5875089764595032,0.5875089764595032,0.018799690529704094,12.330285414936952,2.4660570829873905
ODE linear euler (steps=4),linear,euler,4.0,,3,400,-0.31719812750816345,0.31719812750816345,0.00970455538481474,12.342404375085607,4.936961750034243
ODE linear euler (steps=4),linear,euler,4.0,,3,800,-0.5693156123161316,0.5693156123161316,0.00920808780938387,12.274251926282886,9.81940154102631
ODE linear euler (steps=4),linear,euler,4.0,,3,1600,-3.1461331844329834,3.1461331844329834,0.046118445694446564,12.280312942530145,19.648500708048232
ODE linear euler (steps=4),linear,euler,4.0,,3,3200,-6.371430397033691,6.371430397033691,0.14225031435489655,12.110811484380974,38.75459675001912
ODE linear euler (steps=4),linear,euler,4.0,,2,200,-0.7205442786216736,0.7205442786216736,0.037458598613739014,12.10691541491542,2.421383082983084
ODE linear euler (steps=4),linear,euler,4.0,,2,400,-0.35129913687705994,0.35129913687705994,0.013593382202088833,12.051716144778766,4.820686457911506
ODE linear euler (steps=4),linear,euler,4.0,,2,800,-1.102852463722229,1.102852463722229,0.015035861171782017,12.03929875002359,9.631439000018872
ODE linear euler (steps=4),linear,euler,4.0,,2,1600,-7.302609443664551,7.302609443664551,0.0959194079041481,11.948923593736254,19.118277749978006
ODE linear euler (steps=4),linear,euler,4.0,,2,3200,-9.785823822021484,9.785823822021484,0.18631944060325623,11.995750924361346,38.38640295795631
ODE linear euler (steps=4),linear,euler,4.0,,1,200,-0.606353759765625,0.606353759765625,0.04212675616145134,11.552254584967159,2.3104509169934317
ODE linear euler (steps=4),linear,euler,4.0,,1,400,-0.40902185440063477,0.40902185440063477,0.01361587829887867,11.71699937491212,4.686799749964848
ODE linear euler (steps=4),linear,euler,4.0,,1,800,-0.697018027305603,0.697018027305603,0.009955122135579586,11.617587343789637,9.29406987503171
ODE linear euler (steps=4),linear,euler,4.0,,1,1600,-5.3861846923828125,5.3861846923828125,0.07551883906126022,11.588345468771877,18.541352750035003
ODE linear euler (steps=4),linear,euler,4.0,,1,3200,-9.337350845336914,9.337350845336914,0.09359419345855713,11.48152290374128,36.74087329197209
ODE linear euler (steps=16),linear,euler,16.0,,2,200,-0.7527807354927063,0.7527807354927063,0.03175431117415428,41.11513896030374,8.223027792060748
ODE linear euler (steps=16),linear,euler,16.0,,2,400,-0.22654369473457336,0.22654369473457336,0.008479119278490543,40.98947104270337,16.39578841708135
ODE linear euler (steps=16),linear,euler,16.0,,2,800,-0.11723977327346802,0.11723977327346802,0.004075817763805389,40.90076182372286,32.72060945897829
ODE linear euler (steps=16),linear,euler,16.0,,2,1600,-0.09269773215055466,0.09269773215055466,0.0044107381254434586,40.60916476562852,64.97466362500563
ODE linear euler (steps=16),linear,euler,16.0,,2,3200,-0.06902150809764862,0.06902150809764862,0.004137835931032896,40.109379245004675,128.35001358401496
ODE linear euler (steps=16),linear,euler,16.0,,1,200,-0.5469347238540649,0.5469347238540649,0.03297928720712662,41.6243054199731,8.32486108399462
ODE linear euler (steps=16),linear,euler,16.0,,1,400,-0.1682264804840088,0.1682264804840088,0.006235675886273384,40.922163959767204,16.36886558390688
ODE linear euler (steps=16),linear,euler,16.0,,1,800,-0.10098455846309662,0.10098455846309662,0.004374316893517971,40.58115427120356,32.46492341696285
ODE linear euler (steps=16),linear,euler,16.0,,1,1600,-0.08205897361040115,0.08205897361040115,0.0039840382523834705,40.49121528682008,64.78594445891213
ODE linear euler (steps=16),linear,euler,16.0,,1,3200,-0.07399187982082367,0.07399187982082367,0.003666016971692443,38.563528007798595,123.4032896249555
ODE linear euler (steps=16),linear,euler,16.0,,3,200,-0.6779025197029114,0.6779025197029114,0.01980169676244259,38.92111062479671,7.784222124959342
ODE linear euler (steps=16),linear,euler,16.0,,3,400,-0.3277668356895447,0.3277668356895447,0.008969103917479515,38.402597397507634,15.361038959003054
ODE linear euler (steps=16),linear,euler,16.0,,3,800,-0.11036743223667145,0.11036743223667145,0.004632859490811825,38.181782396131894,30.545425916905515
ODE linear euler (steps=16),linear,euler,16.0,,3,1600,-0.05615297704935074,0.05615297704935074,0.0028791395016014576,38.129370390597614,61.00699262495618
ODE linear euler (steps=16),linear,euler,16.0,,3,3200,-0.050884708762168884,0.050884708762168884,0.0031238046940416098,36.28290147153166,116.10528470890131
ODE linear midpoint (steps=4),linear,midpoint,4.0,,1,200,-0.5651249885559082,0.5651249885559082,0.031966112554073334,15.884398749913089,3.176879749982618
ODE linear midpoint (steps=4),linear,midpoint,4.0,,1,400,-0.17431984841823578,0.17431984841823578,0.005559270735830069,15.837181874958333,6.334872749983333
ODE linear midpoint (steps=4),linear,midpoint,4.0,,1,800,-0.1077292412519455,0.1077292412519455,0.004326631780713797,15.744080885051517,12.595264708041213
ODE linear midpoint (steps=4),linear,midpoint,4.0,,1,1600,-0.07620158046483994,0.07620158046483994,0.0036324947141110897,15.772572890637093,25.23611662501935
ODE linear midpoint (steps=4),linear,midpoint,4.0,,1,3200,-0.06633521616458893,0.06633521616458893,0.0032199379056692123,15.800104830632336,50.560335458023474
ODE linear midpoint (steps=4),linear,midpoint,4.0,,3,200,-0.6874038577079773,0.6874038577079773,0.019589297473430634,15.351768960244954,3.0703537920489907
ODE linear midpoint (steps=4),linear,midpoint,4.0,,3,400,-0.3139610290527344,0.3139610290527344,0.009429003112018108,15.32800999993924,6.131203999975696
ODE linear midpoint (steps=4),linear,midpoint,4.0,,3,800,-0.10533085465431213,0.10533085465431213,0.004228966310620308,15.302676823775982,12.242141459020786
ODE linear midpoint (steps=4),linear,midpoint,4.0,,3,1600,-0.04867757111787796,0.04867757111787796,0.0024886128958314657,15.321633229395957,24.51461316703353
ODE linear midpoint (steps=4),linear,midpoint,4.0,,3,3200,-0.0427643358707428,0.0427643358707428,0.002775889588519931,15.315066718758317,49.00821350002661
ODE linear midpoint (steps=4),linear,midpoint,4.0,,2,200,-0.7687184810638428,0.7687184810638428,0.031663987785577774,14.71114520507399,2.942229041014798
ODE linear midpoint (steps=4),linear,midpoint,4.0,,2,400,-0.21827039122581482,0.21827039122581482,0.007750129327178001,14.673661457491107,5.869464582996443
ODE linear midpoint (steps=4),linear,midpoint,4.0,,2,800,-0.11089686304330826,0.11089686304330826,0.0037551317363977432,14.684774062479846,11.747819249983877
ODE linear midpoint (steps=4),linear,midpoint,4.0,,2,1600,-0.08430923521518707,0.08430923521518707,0.0038584594149142504,14.62660158817016,23.402562541072257
ODE linear midpoint (steps=4),linear,midpoint,4.0,,2,3200,-0.05857289582490921,0.05857289582490921,0.003554872004315257,14.670030611887341,46.94409795803949
ODE linear midpoint (steps=8),linear,midpoint,8.0,,3,200,-0.685836911201477,0.685836911201477,0.01946839690208435,29.76921708555892,5.953843417111784
ODE linear midpoint (steps=8),linear,midpoint,8.0,,3,400,-0.31205716729164124,0.31205716729164124,0.009421693161129951,29.990090730134398,11.996036292053759
ODE linear midpoint (steps=8),linear,midpoint,8.0,,3,800,-0.10088633000850677,0.10088633000850677,0.004054369870573282,30.506917656311998,24.4055341250496
ODE linear midpoint (steps=8),linear,midpoint,8.0,,3,1600,-0.055122360587120056,0.055122360587120056,0.0026481093373149633,30.164568880645675,48.26331020903308
ODE linear midpoint (steps=8),linear,midpoint,8.0,,3,3200,-0.04389166086912155,0.04389166086912155,0.0027121822349727154,29.93106907564652,95.77942104206886
ODE linear midpoint (steps=8),linear,midpoint,8.0,,2,200,-0.7666544914245605,0.7666544914245605,0.03162902593612671,29.77503895992413,5.955007791984826
ODE linear midpoint (steps=8),linear,midpoint,8.0,,2,400,-0.21010519564151764,0.21010519564151764,0.007720437366515398,29.69892687484389,11.879570749937557
ODE linear midpoint (steps=8),linear,midpoint,8.0,,2,800,-0.11051599681377411,0.11051599681377411,0.0038531317841261625,29.657984583755024,23.72638766700402
ODE linear midpoint (steps=8),linear,midpoint,8.0,,2,1600,-0.08203008770942688,0.08203008770942688,0.0038044245447963476,29.713011432468193,47.54081829194911
ODE linear midpoint (steps=8),linear,midpoint,8.0,,2,3200,-0.05784578621387482,0.05784578621387482,0.0034643025137484074,29.73645485686575,95.1566555419704
ODE linear midpoint (steps=8),linear,midpoint,8.0,,1,200,-0.5692188143730164,0.5692188143730164,0.03284313157200813,27.744613335235044,5.548922667047009
ODE linear midpoint (steps=8),linear,midpoint,8.0,,1,400,-0.1715412139892578,0.1715412139892578,0.005529534071683884,27.691390104882885,11.076556041953154
ODE linear midpoint (steps=8),linear,midpoint,8.0,,1,800,-0.10896114259958267,0.10896114259958267,0.0045891921035945415,27.695492603816092,22.156394083052874
ODE linear midpoint (steps=8),linear,midpoint,8.0,,1,1600,-0.07501595467329025,0.07501595467329025,0.00368665624409914,27.726019921901752,44.361631875042804
ODE linear midpoint (steps=8),linear,midpoint,8.0,,1,3200,-0.06624092161655426,0.06624092161655426,0.003234798088669777,27.716527174379735,88.69288695801515
ODE linear midpoint (steps=32),linear,midpoint,32.0,,2,200,-0.7658768892288208,0.7658768892288208,0.03163351118564606,118.63529500027653,23.727059000055306
ODE linear midpoint (steps=32),linear,midpoint,32.0,,2,400,-0.2095838189125061,0.2095838189125061,0.007718523032963276,118.3170504149166,47.32682016596664
ODE linear midpoint (steps=32),linear,midpoint,32.0,,2,800,-0.11071047186851501,0.11071047186851501,0.0038477641064673662,118.15540244744625,94.524321957957
ODE linear midpoint (steps=32),linear,midpoint,32.0,,2,1600,-0.08280731737613678,0.08280731737613678,0.0038901078514754772,118.16538033810502,189.06460854096804
ODE linear midpoint (steps=32),linear,midpoint,32.0,,2,3200,-0.05768822878599167,0.05768822878599167,0.0034950680565088987,118.19562950498948,378.22601441596635
ODE linear midpoint (steps=32),linear,midpoint,32.0,,1,200,-0.5684202909469604,0.5684202909469604,0.032788705080747604,118.64583020971622,23.729166041943245
ODE linear midpoint (steps=32),linear,midpoint,32.0,,1,400,-0.169223353266716,0.169223353266716,0.005513254553079605,118.41465916746529,47.365863666986115
ODE linear midpoint (steps=32),linear,midpoint,32.0,,1,800,-0.10574448853731155,0.10574448853731155,0.004465353675186634,118.35077244744753,94.68061795795802
ODE linear midpoint (steps=32),linear,midpoint,32.0,,1,1600,-0.0752466470003128,0.0752466470003128,0.0037578335031867027,118.17366898438195,189.07787037501112
ODE linear midpoint (steps=32),linear,midpoint,32.0,,1,3200,-0.06478720903396606,0.06478720903396606,0.0031973677687346935,118.26168141938979,378.4373805420473
ODE linear midpoint (steps=32),linear,midpoint,32.0,,3,200,-0.6850837469100952,0.6850837469100952,0.019427232444286346,109.78632082988042,21.957264165976085
ODE linear midpoint (steps=32),linear,midpoint,32.0,,3,400,-0.3110165297985077,0.3110165297985077,0.009424325078725815,109.53243187483167,43.81297274993267
ODE linear midpoint (steps=32),linear,midpoint,32.0,,3,800,-0.10232558101415634,0.10232558101415634,0.004311562515795231,109.5839577075094,87.66716616600752
ODE linear midpoint (steps=32),linear,midpoint,32.0,,3,1600,-0.05648641660809517,0.05648641660809517,0.0027080990839749575,109.81989374995464,175.71182999992743
ODE linear midpoint (steps=32),linear,midpoint,32.0,,3,3200,-0.046026699244976044,0.046026699244976044,0.0026448636781424284,109.78407009093644,351.3090242909966
ODE linear rk4 (steps=8),linear,rk4,8.0,,1,200,-0.5685547590255737,0.5685547590255737,0.03278442099690437,60.03224042011425,12.00644808402285
ODE linear rk4 (steps=8),linear,rk4,8.0,,1,400,-0.16930824518203735,0.16930824518203735,0.005513893906027079,59.519025417394005,23.807610166957602
ODE linear rk4 (steps=8),linear,rk4,8.0,,1,800,-0.10659309476613998,0.10659309476613998,0.004582338035106659,59.55145968750003,47.64116775000002
ODE linear rk4 (steps=8),linear,rk4,8.0,,1,1600,-0.07435088604688644,0.07435088604688644,0.0037665271665900946,59.231169296908774,94.76987087505404
ODE linear rk4 (steps=8),linear,rk4,8.0,,1,3200,-0.06506138294935226,0.06506138294935226,0.0031661721877753735,59.08207052092621,189.06262566696387
ODE linear rk4 (steps=8),linear,rk4,8.0,,3,200,-0.6850354671478271,0.6850354671478271,0.01942409947514534,57.54068396054208,11.508136792108417
ODE linear rk4 (steps=8),linear,rk4,8.0,,3,400,-0.31083908677101135,0.31083908677101135,0.009424151852726936,57.36803989770124,22.947215959080495
ODE linear rk4 (steps=8),linear,rk4,8.0,,3,800,-0.11231032013893127,0.11231032013893127,0.004492407198995352,57.349004792631604,45.87920383410528
ODE linear rk4 (steps=8),linear,rk4,8.0,,3,1600,-0.04871843755245209,0.04871843755245209,0.002497605048120022,57.58492039065459,92.13587262504734
ODE linear rk4 (steps=8),linear,rk4,8.0,,3,3200,-0.0450226292014122,0.0450226292014122,0.0027246475219726562,57.61423726562498,184.36555924999993
ODE linear rk4 (steps=8),linear,rk4,8.0,,2,200,-0.7660313844680786,0.7660313844680786,0.03163402900099754,54.92065478989389,10.984130957978778
ODE linear rk4 (steps=8),linear,rk4,8.0,,2,400,-0.20876961946487427,0.20876961946487427,0.007734633516520262,54.530316042364575,21.81212641694583
ODE linear rk4 (steps=8),linear,rk4,8.0,,2,800,-0.10971391201019287,0.10971391201019287,0.0038540151435881853,54.46243760365178,43.56995008292142
ODE linear rk4 (steps=8),linear,rk4,8.0,,2,1600,-0.07967745512723923,0.07967745512723923,0.0038104476407170296,54.58195598934253,87.33112958294805
ODE linear rk4 (steps=8),linear,rk4,8.0,,2,3200,-0.05648167058825493,0.05648167058825493,0.0034130981657654047,54.51567725249333,174.45016720797867
ODE linear rk4 (steps=16),linear,rk4,16.0,,3,200,-0.6850361824035645,0.6850361824035645,0.01942436955869198,118.40576249989681,23.681152499979362
ODE linear rk4 (steps=16),linear,rk4,16.0,,3,400,-0.3108358383178711,0.3108358383178711,0.009424212388694286,118.09654239506926,47.238616958027706
ODE linear rk4 (steps=16),linear,rk4,16.0,,3,800,-0.10794399678707123,0.10794399678707123,0.0045400504022836685,117.94382666616002,94.35506133292802
ODE linear rk4 (steps=16),linear,rk4,16.0,,3,1600,-0.052514247596263885,0.052514247596263885,0.0025338821578770876,118.05453109373047,188.88724974996876
ODE linear rk4 (steps=16),linear,rk4,16.0,,3,3200,-0.044985197484493256,0.044985197484493256,0.0027033910155296326,117.99059470060456,377.5699030419346
ODE linear rk4 (steps=16),linear,rk4,16.0,,2,200,-0.7659635543823242,0.7659635543823242,0.03163101151585579,118.43483458505943,23.686966917011887
ODE linear rk4 (steps=16),linear,rk4,16.0,,2,400,-0.20978151261806488,0.20978151261806488,0.007693307474255562,118.36646250012564,47.346585000050254
ODE linear rk4 (steps=16),linear,rk4,16.0,,2,800,-0.10922521352767944,0.10922521352767944,0.0038488321006298065,118.27160562505014,94.61728450004011
ODE linear rk4 (steps=16),linear,rk4,16.0,,2,1600,-0.07910176366567612,0.07910176366567612,0.0037654400803148746,118.0000605994428,188.8000969591085
ODE linear rk4 (steps=16),linear,rk4,16.0,,2,3200,-0.05546010285615921,0.05546010285615921,0.0034379337448626757,118.20189855468925,378.2460753750056
ODE linear rk4 (steps=16),linear,rk4,16.0,,1,200,-0.5685358643531799,0.5685358643531799,0.03278432413935661,111.4688906254014,22.29377812508028
ODE linear rk4 (steps=16),linear,rk4,16.0,,1,400,-0.16986671090126038,0.16986671090126038,0.005499960854649544,111.85468750016298,44.74187500006519
ODE linear rk4 (steps=16),linear,rk4,16.0,,1,800,-0.10500491410493851,0.10500491410493851,0.0045556193217635155,111.94544083380606,89.55635266704485
ODE linear rk4 (steps=16),linear,rk4,16.0,,1,1600,-0.07535654306411743,0.07535654306411743,0.0037479980383068323,111.59968716194271,178.55949945910834
ODE linear rk4 (steps=16),linear,rk4,16.0,,1,3200,-0.06474990397691727,0.06474990397691727,0.0031870545353740454,111.16104238284606,355.7153356251074
ODE linear dopri5,linear,dopri5,,,2,200,-0.7635393142700195,0.7635393142700195,0.03157471865415573,69.08801500045229,13.817603000090457
ODE linear dopri5,linear,dopri5,,,2,400,-0.2063841074705124,0.2063841074705124,0.007677448447793722,74.76787291758228,29.907149167032912
ODE linear dopri5,linear,dopri5,,,2,800,-0.10868842899799347,0.10868842899799347,0.0038775289431214333,86.67275619882275,69.3382049590582
ODE linear dopri5,linear,dopri5,,,2,1600,-0.08157670497894287,0.08157670497894287,0.003914259374141693,95.30976674504927,152.49562679207884
ODE linear dopri5,linear,dopri5,,,2,3200,-0.056145429611206055,0.056145429611206055,0.0034126699902117252,101.04724166689266,323.3511733340565
ODE linear dopri5,linear,dopri5,,,1,200,-0.5693683624267578,0.5693683624267578,0.0328155942261219,62.29753562482074,12.459507124964148
ODE linear dopri5,linear,dopri5,,,1,400,-0.17323875427246094,0.17323875427246094,0.005507154390215874,76.02836062491406,30.411344249965623
ODE linear dopri5,linear,dopri5,,,1,800,-0.10665807873010635,0.10665807873010635,0.004499069415032864,88.18596640630858,70.54877312504686
ODE linear dopri5,linear,dopri5,,,1,1600,-0.07463410496711731,0.07463410496711731,0.0037585857789963484,97.04780044252402,155.27648070803843
ODE linear dopri5,linear,dopri5,,,1,3200,-0.0656542256474495,0.0656542256474495,0.0031807799823582172,103.65466816405387,331.6949381249724
ODE linear dopri5,linear,dopri5,,,3,200,-0.6906360983848572,0.6906360983848572,0.019502028822898865,57.75057312508579,11.550114625017159
ODE linear dopri5,linear,dopri5,,,3,400,-0.3087812066078186,0.3087812066078186,0.009336537681519985,61.75478364515584,24.701913458062336
ODE linear dopri5,linear,dopri5,,,3,800,-0.10466820001602173,0.10466820001602173,0.004487473983317614,77.53207218760508,62.025657750084065
ODE linear dopri5,linear,dopri5,,,3,1600,-0.04949159920215607,0.04949159920215607,0.0026636796537786722,91.61904648441123,146.59047437505797
ODE linear dopri5,linear,dopri5,,,3,3200,-0.044629015028476715,0.044629015028476715,0.0027157932054251432,101.42190363283589,324.55009162507486
ODE geometric euler (steps=8),geometric,euler,8.0,,1,200,-0.5608574151992798,0.5608574151992798,0.03621215373277664,20.055630830465816,4.011126166093163
ODE geometric euler (steps=8),geometric,euler,8.0,,1,400,-0.1733415275812149,0.1733415275812149,0.007781848777085543,19.88124708266696,7.952498833066784
ODE geometric euler (steps=8),geometric,euler,8.0,,1,800,-0.12987686693668365,0.12987686693668365,0.0058889021165668964,19.846338906354504,15.877071125083603
ODE geometric euler (steps=8),geometric,euler,8.0,,1,1600,-0.1115594133734703,0.1115594133734703,0.005428561475127935,19.78423713502707,31.65477941604331
ODE geometric euler (steps=8),geometric,euler,8.0,,1,3200,-0.1109776645898819,0.1109776645898819,0.005433551501482725,19.79672885408945,63.349532333086245
ODE geometric euler (steps=8),geometric,euler,8.0,,3,200,-0.5988534688949585,0.5988534688949585,0.018134774640202522,19.551590625196695,3.910318125039339
ODE geometric euler (steps=8),geometric,euler,8.0,,3,400,-0.24379152059555054,0.24379152059555054,0.007721437606960535,19.661044167587534,7.864417667035013
ODE geometric euler (steps=8),geometric,euler,8.0,,3,800,-0.15857267379760742,0.15857267379760742,0.006649254355579615,19.570659271266777,15.656527417013422
ODE geometric euler (steps=8),geometric,euler,8.0,,3,1600,-0.11410772800445557,0.11410772800445557,0.005122200585901737,19.458986796889803,31.134378875023685
ODE geometric euler (steps=8),geometric,euler,8.0,,3,3200,-0.10249646008014679,0.10249646008014679,0.0053344168700277805,19.448260416575067,62.234433333040215
ODE geometric euler (steps=8),geometric,euler,8.0,,2,200,-0.7884443402290344,0.7884443402290344,0.034601714462041855,18.90799146029167,3.7815982920583338
ODE geometric euler (steps=8),geometric,euler,8.0,,2,400,-0.2550513744354248,0.2550513744354248,0.00972476601600647,18.67034708498977,7.4681388339959085
ODE geometric euler (steps=8),geometric,euler,8.0,,2,800,-0.14222101867198944,0.14222101867198944,0.005450705997645855,18.593559636356076,14.874847709084861
ODE geometric euler (steps=8),geometric,euler,8.0,,2,1600,-0.12117882072925568,0.12117882072925568,0.006071080919355154,18.47479109375854,29.559665750013664
ODE geometric euler (steps=8),geometric,euler,8.0,,2,3200,-0.11196495592594147,0.11196495592594147,0.006053118500858545,18.533279166877037,59.30649333400652
ODE geometric euler (steps=16),geometric,euler,16.0,,3,200,-0.6184269189834595,0.6184269189834595,0.018077656626701355,38.41984478989616,7.683968957979232
ODE geometric euler (steps=16),geometric,euler,16.0,,3,400,-0.23512625694274902,0.23512625694274902,0.007073067594319582,38.09136833238881,15.236547332955524
ODE geometric euler (steps=16),geometric,euler,16.0,,3,800,-0.11725939810276031,0.11725939810276031,0.005202448461204767,37.89598947871127,30.316791582969017
ODE geometric euler (steps=16),geometric,euler,16.0,,3,1600,-0.06124994158744812,0.06124994158744812,0.0034098720643669367,37.82725294251577,60.52360470802523
ODE geometric euler (steps=16),geometric,euler,16.0,,3,3200,-0.05513777583837509,0.05513777583837509,0.0034457917790859938,37.79584397125291,120.9467007080093
ODE geometric euler (steps=16),geometric,euler,16.0,,2,200,-0.7670876979827881,0.7670876979827881,0.03189869970083237,38.84328333486337,7.768656666972674
ODE geometric euler (steps=16),geometric,euler,16.0,,2,400,-0.2338505983352661,0.2338505983352661,0.00832106452435255,38.6224990626215,15.4489996250486
